nodeid,lat,long
34291,40.729,-73.9933
34292,40.729,-73.9924
34293,40.729,-73.9923
34294,40.729,-73.9922
34295,40.729,-73.9921
34296,40.729,-73.992
34297,40.729,-73.9906
34298,40.729,-73.9904
34299,40.729,-73.9903
34300,40.729,-73.9902
34301,40.729,-73.9901
34302,40.729,-73.9892
34303,40.729,-73.9888
34304,40.729,-73.9887
34305,40.729,-73.9886
34306,40.729,-73.9885
34307,40.729,-73.9884
34308,40.729,-73.9883
34309,40.729,-73.9875
34310,40.729,-73.9874
34311,40.729,-73.9873
34312,40.729,-73.9872
34313,40.729,-73.9868
34314,40.729,-73.9867
34315,40.729,-73.9852
34316,40.729,-73.9851
34317,40.729,-73.985
34318,40.729,-73.9848
34319,40.729,-73.9847
34320,40.729,-73.9846
34321,40.729,-73.9845
34322,40.729,-73.9844
34323,40.729,-73.9843
34324,40.729,-73.9842
34325,40.729,-73.9841
34326,40.729,-73.9832
34327,40.729,-73.9831
34328,40.729,-73.9829
34329,40.729,-73.9819
34330,40.729,-73.9815
34331,40.729,-73.9814
34332,40.729,-73.9813
34333,40.729,-73.9812
34334,40.729,-73.981
34335,40.729,-73.9806
34336,40.729,-73.9792
34337,40.729,-73.979
34338,40.729,-73.9789
34339,40.729,-73.9785
34340,40.729,-73.9784
34341,40.729,-73.9783
34342,40.729,-73.9782
34343,40.729,-73.9772
34344,40.729,-73.9755
34345,40.729,-73.9753
34346,40.729,-73.9537
34347,40.729,-73.9508
34348,40.729,-73.9468
34349,40.729,-73.8956
34350,40.729,-73.8631
34351,40.729,-73.852
34352,40.7291,-74.0419
34353,40.7291,-74.0113
34354,40.7291,-74.0112
34355,40.7291,-74.011
34356,40.7291,-74.0109
34357,40.7291,-74.0105
34358,40.7291,-74.0101
34359,40.7291,-74.0093
34360,40.7291,-74.0071
34361,40.7291,-74.007
34362,40.7291,-74.0069
34363,40.7291,-74.0067
34364,40.7291,-74.0053
34365,40.7291,-74.0052
34366,40.7291,-74.0051
34367,40.7291,-74.0043
34368,40.7291,-74.0042
34369,40.7291,-74.0041
34370,40.7291,-74.0034
34371,40.7291,-74.0026
34372,40.7291,-74.0025
34373,40.7291,-74.0024
34374,40.7291,-74.0013
34375,40.7291,-74.0012
34376,40.7291,-74.0011
34377,40.7291,-74.001
34378,40.7291,-74.0009
34379,40.7291,-74.0008
34380,40.7291,-74.0007
34381,40.7291,-74.0005
34382,40.7291,-74.0002
34383,40.7291,-74.0001
34384,40.7291,-73.9994
34385,40.7291,-73.9992
34386,40.7291,-73.9991
34387,40.7291,-73.9981
34388,40.7291,-73.998
34389,40.7291,-73.9979
34390,40.7291,-73.9978
34391,40.7291,-73.9976
34392,40.7291,-73.9973
34393,40.7291,-73.9961
34394,40.7291,-73.9956
34395,40.7291,-73.9938
34396,40.7291,-73.9937
34397,40.7291,-73.9936
34398,40.7291,-73.9935
34399,40.7291,-73.9934
34400,40.7291,-73.9931
34401,40.7291,-73.9923
34402,40.7291,-73.9922
34403,40.7291,-73.9921
34404,40.7291,-73.992
34405,40.7291,-73.9919
34406,40.7291,-73.9905
34407,40.7291,-73.9904
34408,40.7291,-73.9903
34409,40.7291,-73.9902
34410,40.7291,-73.9901
34411,40.7291,-73.99
34412,40.7291,-73.9898
34413,40.7291,-73.9892
34414,40.7291,-73.989
34415,40.7291,-73.9889
34416,40.7291,-73.9888
34417,40.7291,-73.9887
34418,40.7291,-73.9886
34419,40.7291,-73.9885
34420,40.7291,-73.9883
34421,40.7291,-73.9875
34422,40.7291,-73.9874
34423,40.7291,-73.9873
34424,40.7291,-73.9872
34425,40.7291,-73.9871
34426,40.7291,-73.987
34427,40.7291,-73.9869
34428,40.7291,-73.9868
34429,40.7291,-73.9867
34430,40.7291,-73.9864
34431,40.7291,-73.9856
34432,40.7291,-73.9854
34433,40.7291,-73.9852
34434,40.7291,-73.985
34435,40.7291,-73.9849
34436,40.7291,-73.9847
34437,40.7291,-73.9845
34438,40.7291,-73.9844
34439,40.7291,-73.9843
34440,40.7291,-73.9842
34441,40.7291,-73.9841
34442,40.7291,-73.9839
34443,40.7291,-73.9833
34444,40.7291,-73.9815
34445,40.7291,-73.9814
34446,40.7291,-73.9813
34447,40.7291,-73.9812
34448,40.7291,-73.9795
34449,40.7291,-73.9793
34450,40.7291,-73.9792
34451,40.7291,-73.9784
34452,40.7291,-73.9783
34453,40.7291,-73.9782
34454,40.7291,-73.9781
34455,40.7291,-73.9773
34456,40.7291,-73.9772
34457,40.7291,-73.9771
34458,40.7291,-73.9768
34459,40.7291,-73.9718
34460,40.7291,-73.9575
34461,40.7291,-73.9048
34462,40.7292,-74.0111
34463,40.7292,-74.011
34464,40.7292,-74.0109
34465,40.7292,-74.0106
34466,40.7292,-74.0105
34467,40.7292,-74.0094
34468,40.7292,-74.0093
34469,40.7292,-74.0086
34470,40.7292,-74.0075
34471,40.7292,-74.007
34472,40.7292,-74.0069
34473,40.7292,-74.0068
34474,40.7292,-74.0054
34475,40.7292,-74.0053
34476,40.7292,-74.0052
34477,40.7292,-74.0042
34478,40.7292,-74.0037
34479,40.7292,-74.0036
34480,40.7292,-74.0035
34481,40.7292,-74.0025
34482,40.7292,-74.0024
34483,40.7292,-74.0023
34484,40.7292,-74.0015
34485,40.7292,-74.0014
34486,40.7292,-74.0013
34487,40.7292,-74.0012
34488,40.7292,-74.0011
34489,40.7292,-74.001
34490,40.7292,-74.0009
34491,40.7292,-74.0002
34492,40.7292,-74.0001
34493,40.7292,-73.9991
34494,40.7292,-73.999
34495,40.7292,-73.9989
34496,40.7292,-73.9988
34497,40.7292,-73.9981
34498,40.7292,-73.998
34499,40.7292,-73.9979
34500,40.7292,-73.9978
34501,40.7292,-73.9977
34502,40.7292,-73.9974
34503,40.7292,-73.9965
34504,40.7292,-73.9961
34505,40.7292,-73.9949
34506,40.7292,-73.9948
34507,40.7292,-73.994
34508,40.7292,-73.9938
34509,40.7292,-73.9937
34510,40.7292,-73.9936
34511,40.7292,-73.9935
34512,40.7292,-73.9924
34513,40.7292,-73.9923
34514,40.7292,-73.9922
34515,40.7292,-73.9921
34516,40.7292,-73.992
34517,40.7292,-73.9919
34518,40.7292,-73.991
34519,40.7292,-73.9905
34520,40.7292,-73.9903
34521,40.7292,-73.9902
34522,40.7292,-73.9901
34523,40.7292,-73.99
34524,40.7292,-73.9899
34525,40.7292,-73.9893
34526,40.7292,-73.9892
34527,40.7292,-73.9891
34528,40.7292,-73.989
34529,40.7292,-73.9889
34530,40.7292,-73.9888
34531,40.7292,-73.9887
34532,40.7292,-73.9885
34533,40.7292,-73.9875
34534,40.7292,-73.9874
34535,40.7292,-73.9873
34536,40.7292,-73.9872
34537,40.7292,-73.9871
34538,40.7292,-73.987
34539,40.7292,-73.9868
34540,40.7292,-73.9866
34541,40.7292,-73.9856
34542,40.7292,-73.9855
34543,40.7292,-73.9853
34544,40.7292,-73.9852
34545,40.7292,-73.9851
34546,40.7292,-73.9848
34547,40.7292,-73.9844
34548,40.7292,-73.9843
34549,40.7292,-73.9842
34550,40.7292,-73.9841
34551,40.7292,-73.984
34552,40.7292,-73.9839
34553,40.7292,-73.9837
34554,40.7292,-73.9835
34555,40.7292,-73.9818
34556,40.7292,-73.9817
34557,40.7292,-73.9816
34558,40.7292,-73.9815
34559,40.7292,-73.9814
34560,40.7292,-73.9813
34561,40.7292,-73.9812
34562,40.7292,-73.9811
34563,40.7292,-73.9808
34564,40.7292,-73.9796
34565,40.7292,-73.9795
34566,40.7292,-73.9794
34567,40.7292,-73.9793
34568,40.7292,-73.9783
34569,40.7292,-73.9782
34570,40.7292,-73.9781
34571,40.7292,-73.9776
34572,40.7292,-73.9775
34573,40.7292,-73.9774
34574,40.7292,-73.9773
34575,40.7292,-73.9772
34576,40.7292,-73.977
34577,40.7292,-73.9752
34578,40.7292,-73.9575
34579,40.7292,-73.9574
34580,40.7292,-73.9529
34581,40.7292,-73.9495
34582,40.7292,-73.8873
34583,40.7292,-73.8603
34584,40.7292,-73.8209
34585,40.7293,-74.0111
34586,40.7293,-74.0105
34587,40.7293,-74.0093
34588,40.7293,-74.0071
34589,40.7293,-74.007
34590,40.7293,-74.0069
34591,40.7293,-74.0068
34592,40.7293,-74.0067
34593,40.7293,-74.0058
34594,40.7293,-74.0054
34595,40.7293,-74.0053
34596,40.7293,-74.0052
34597,40.7293,-74.005
34598,40.7293,-74.0038
34599,40.7293,-74.0037
34600,40.7293,-74.0036
34601,40.7293,-74.0035
34602,40.7293,-74.0025
34603,40.7293,-74.0024
34604,40.7293,-74.0023
34605,40.7293,-74.0022
34606,40.7293,-74.0017
34607,40.7293,-74.0016
34608,40.7293,-74.0015
34609,40.7293,-74.0014
34610,40.7293,-74.0013
34611,40.7293,-74.0012
34612,40.7293,-74.0011
34613,40.7293,-74.001
34614,40.7293,-74.0009
34615,40.7293,-74.0008
34616,40.7293,-74.0007
34617,40.7293,-73.9992
34618,40.7293,-73.999
34619,40.7293,-73.9989
34620,40.7293,-73.9982
34621,40.7293,-73.9981
34622,40.7293,-73.998
34623,40.7293,-73.9979
34624,40.7293,-73.9978
34625,40.7293,-73.9977
34626,40.7293,-73.9976
34627,40.7293,-73.9975
34628,40.7293,-73.9971
34629,40.7293,-73.9961
34630,40.7293,-73.995
34631,40.7293,-73.9946
34632,40.7293,-73.9941
34633,40.7293,-73.9939
34634,40.7293,-73.9938
34635,40.7293,-73.9937
34636,40.7293,-73.9936
34637,40.7293,-73.9935
34638,40.7293,-73.9934
34639,40.7293,-73.9932
34640,40.7293,-73.9922
34641,40.7293,-73.9921
34642,40.7293,-73.992
34643,40.7293,-73.9919
34644,40.7293,-73.9918
34645,40.7293,-73.9917
34646,40.7293,-73.9915
34647,40.7293,-73.9913
34648,40.7293,-73.9905
34649,40.7293,-73.9904
34650,40.7293,-73.9903
34651,40.7293,-73.9902
34652,40.7293,-73.9901
34653,40.7293,-73.99
34654,40.7293,-73.9899
34655,40.7293,-73.9897
34656,40.7293,-73.9896
34657,40.7293,-73.9895
34658,40.7293,-73.9894
34659,40.7293,-73.9893
34660,40.7293,-73.9892
34661,40.7293,-73.9891
34662,40.7293,-73.989
34663,40.7293,-73.9876
34664,40.7293,-73.9875
34665,40.7293,-73.9874
34666,40.7293,-73.9873
34667,40.7293,-73.9872
34668,40.7293,-73.9871
34669,40.7293,-73.987
34670,40.7293,-73.9869
34671,40.7293,-73.9859
34672,40.7293,-73.9858
34673,40.7293,-73.9857
34674,40.7293,-73.9855
34675,40.7293,-73.9852
34676,40.7293,-73.9843
34677,40.7293,-73.9842
34678,40.7293,-73.9841
34679,40.7293,-73.984
34680,40.7293,-73.9839
34681,40.7293,-73.9838
34682,40.7293,-73.9837
34683,40.7293,-73.9836
34684,40.7293,-73.9818
34685,40.7293,-73.9817
34686,40.7293,-73.9813
34687,40.7293,-73.9812
34688,40.7293,-73.9811
34689,40.7293,-73.9798
34690,40.7293,-73.9797
34691,40.7293,-73.9783
34692,40.7293,-73.9782
34693,40.7293,-73.9781
34694,40.7293,-73.978
34695,40.7293,-73.9779
34696,40.7293,-73.9778
34697,40.7293,-73.9777
34698,40.7293,-73.9776
34699,40.7293,-73.9775
34700,40.7293,-73.9774
34701,40.7293,-73.9773
34702,40.7293,-73.9772
34703,40.7293,-73.972
34704,40.7293,-73.9718
34705,40.7293,-73.9575
34706,40.7293,-73.9574
34707,40.7293,-73.9566
34708,40.7293,-73.9565
34709,40.7293,-73.9528
34710,40.7293,-73.9499
34711,40.7293,-73.9002
34712,40.7293,-73.8183
34713,40.7294,-74.0108
34714,40.7294,-74.0085
34715,40.7294,-74.0071
34716,40.7294,-74.007
34717,40.7294,-74.0069
34718,40.7294,-74.0063
34719,40.7294,-74.0057
34720,40.7294,-74.0055
34721,40.7294,-74.0054
34722,40.7294,-74.0052
34723,40.7294,-74.0051
34724,40.7294,-74.0037
34725,40.7294,-74.0036
34726,40.7294,-74.0024
34727,40.7294,-74.0023
34728,40.7294,-74.0022
34729,40.7294,-74.0021
34730,40.7294,-74.002
34731,40.7294,-74.0018
34732,40.7294,-74.0017
34733,40.7294,-74.0016
34734,40.7294,-74.0015
34735,40.7294,-74.0014
34736,40.7294,-74.0011
34737,40.7294,-74.001
34738,40.7294,-74.0009
34739,40.7294,-74.0008
34740,40.7294,-74.0007
34741,40.7294,-73.999
34742,40.7294,-73.9989
34743,40.7294,-73.9988
34744,40.7294,-73.9983
34745,40.7294,-73.9981
34746,40.7294,-73.998
34747,40.7294,-73.9979
34748,40.7294,-73.9978
34749,40.7294,-73.9977
34750,40.7294,-73.9973
34751,40.7294,-73.9968
34752,40.7294,-73.9966
34753,40.7294,-73.9947
34754,40.7294,-73.9945
34755,40.7294,-73.9943
34756,40.7294,-73.9937
34757,40.7294,-73.9936
34758,40.7294,-73.9935
34759,40.7294,-73.9934
34760,40.7294,-73.9933
34761,40.7294,-73.9932
34762,40.7294,-73.992
34763,40.7294,-73.9919
34764,40.7294,-73.9918
34765,40.7294,-73.9917
34766,40.7294,-73.9916
34767,40.7294,-73.9914
34768,40.7294,-73.9902
34769,40.7294,-73.9901
34770,40.7294,-73.99
34771,40.7294,-73.9899
34772,40.7294,-73.9898
34773,40.7294,-73.9897
34774,40.7294,-73.9896
34775,40.7294,-73.9895
34776,40.7294,-73.9894
34777,40.7294,-73.9893
34778,40.7294,-73.988
34779,40.7294,-73.9878
34780,40.7294,-73.9877
34781,40.7294,-73.9876
34782,40.7294,-73.9875
34783,40.7294,-73.9874
34784,40.7294,-73.9873
34785,40.7294,-73.9872
34786,40.7294,-73.9871
34787,40.7294,-73.987
34788,40.7294,-73.9869
34789,40.7294,-73.9862
34790,40.7294,-73.986
34791,40.7294,-73.9859
34792,40.7294,-73.9858
34793,40.7294,-73.9857
34794,40.7294,-73.9856
34795,40.7294,-73.9842
34796,40.7294,-73.9841
34797,40.7294,-73.984
34798,40.7294,-73.9839
34799,40.7294,-73.9838
34800,40.7294,-73.9822
34801,40.7294,-73.9821
34802,40.7294,-73.982
34803,40.7294,-73.9819
34804,40.7294,-73.9817
34805,40.7294,-73.9811
34806,40.7294,-73.981
34807,40.7294,-73.9805
34808,40.7294,-73.9803
34809,40.7294,-73.98
34810,40.7294,-73.9783
34811,40.7294,-73.9781
34812,40.7294,-73.978
34813,40.7294,-73.9779
34814,40.7294,-73.9778
34815,40.7294,-73.9753
34816,40.7294,-73.9749
34817,40.7294,-73.9576
34818,40.7294,-73.9575
34819,40.7294,-73.9556
34820,40.7294,-73.9539
34821,40.7294,-73.9423
34822,40.7294,-73.903
34823,40.7294,-73.9028
34824,40.7294,-73.8629
34825,40.7294,-73.8486
34826,40.7294,-73.6939
34827,40.7295,-74.0339
34828,40.7295,-74.0112
34829,40.7295,-74.0111
34830,40.7295,-74.0108
34831,40.7295,-74.0105
34832,40.7295,-74.0094
34833,40.7295,-74.0085
34834,40.7295,-74.0078
34835,40.7295,-74.0075
34836,40.7295,-74.0072
34837,40.7295,-74.0071
34838,40.7295,-74.007
34839,40.7295,-74.0069
34840,40.7295,-74.0068
34841,40.7295,-74.0064
34842,40.7295,-74.0054
34843,40.7295,-74.0051
34844,40.7295,-74.005
34845,40.7295,-74.0048
34846,40.7295,-74.0047
34847,40.7295,-74.0039
34848,40.7295,-74.0038
34849,40.7295,-74.0024
34850,40.7295,-74.0023
34851,40.7295,-74.0022
34852,40.7295,-74.0021
34853,40.7295,-74.002
34854,40.7295,-74.0019
34855,40.7295,-74.0018
34856,40.7295,-74.0014
34857,40.7295,-74.0011
34858,40.7295,-74.001
34859,40.7295,-74.0009
34860,40.7295,-74.0007
34861,40.7295,-74.0006
34862,40.7295,-73.9998
34863,40.7295,-73.9997
34864,40.7295,-73.9993
34865,40.7295,-73.9989
34866,40.7295,-73.9988
34867,40.7295,-73.9985
34868,40.7295,-73.9984
34869,40.7295,-73.9982
34870,40.7295,-73.9981
34871,40.7295,-73.998
34872,40.7295,-73.9979
34873,40.7295,-73.9978
34874,40.7295,-73.9966
34875,40.7295,-73.9964
34876,40.7295,-73.9963
34877,40.7295,-73.9952
34878,40.7295,-73.9947
34879,40.7295,-73.9945
34880,40.7295,-73.9936
34881,40.7295,-73.9935
34882,40.7295,-73.9934
34883,40.7295,-73.9933
34884,40.7295,-73.9931
34885,40.7295,-73.9926
34886,40.7295,-73.9918
34887,40.7295,-73.9916
34888,40.7295,-73.9915
34889,40.7295,-73.9914
34890,40.7295,-73.9904
34891,40.7295,-73.9903
34892,40.7295,-73.9902
34893,40.7295,-73.9901
34894,40.7295,-73.99
34895,40.7295,-73.9899
34896,40.7295,-73.9898
34897,40.7295,-73.9897
34898,40.7295,-73.9896
34899,40.7295,-73.9894
34900,40.7295,-73.9882
34901,40.7295,-73.9881
34902,40.7295,-73.988
34903,40.7295,-73.9879
34904,40.7295,-73.9878
34905,40.7295,-73.9874
34906,40.7295,-73.9873
34907,40.7295,-73.9872
34908,40.7295,-73.9871
34909,40.7295,-73.987
34910,40.7295,-73.9869
34911,40.7295,-73.9868
34912,40.7295,-73.9864
34913,40.7295,-73.9861
34914,40.7295,-73.986
34915,40.7295,-73.9859
34916,40.7295,-73.9858
34917,40.7295,-73.9843
34918,40.7295,-73.9842
34919,40.7295,-73.9841
34920,40.7295,-73.984
34921,40.7295,-73.9839
34922,40.7295,-73.9838
34923,40.7295,-73.9836
34924,40.7295,-73.9823
34925,40.7295,-73.9821
34926,40.7295,-73.9812
34927,40.7295,-73.9811
34928,40.7295,-73.981
34929,40.7295,-73.9809
34930,40.7295,-73.9783
34931,40.7295,-73.9782
34932,40.7295,-73.9781
34933,40.7295,-73.978
34934,40.7295,-73.9779
34935,40.7295,-73.9778
34936,40.7295,-73.9751
34937,40.7295,-73.9721
34938,40.7295,-73.9548
34939,40.7295,-73.954
34940,40.7295,-73.9531
34941,40.7295,-73.952
34942,40.7295,-73.949
34943,40.7295,-73.8628
34944,40.7295,-73.8613
34945,40.7295,-73.86
34946,40.7296,-74.0111
34947,40.7296,-74.0105
34948,40.7296,-74.0093
34949,40.7296,-74.0092
34950,40.7296,-74.0085
34951,40.7296,-74.0083
34952,40.7296,-74.0082
34953,40.7296,-74.0079
34954,40.7296,-74.0076
34955,40.7296,-74.0075
34956,40.7296,-74.0074
34957,40.7296,-74.007
34958,40.7296,-74.0069
34959,40.7296,-74.0068
34960,40.7296,-74.0067
34961,40.7296,-74.0061
34962,40.7296,-74.0052
34963,40.7296,-74.0051
34964,40.7296,-74.005
34965,40.7296,-74.0049
34966,40.7296,-74.0048
34967,40.7296,-74.0047
34968,40.7296,-74.0046
34969,40.7296,-74.0045
34970,40.7296,-74.0039
34971,40.7296,-74.0038
34972,40.7296,-74.0028
34973,40.7296,-74.0026
34974,40.7296,-74.0023
34975,40.7296,-74.0022
34976,40.7296,-74.0021
34977,40.7296,-74.002
34978,40.7296,-74.0019
34979,40.7296,-74.0018
34980,40.7296,-74.001
34981,40.7296,-74.0009
34982,40.7296,-74.0008
34983,40.7296,-74.0007
34984,40.7296,-74.0006
34985,40.7296,-73.9999
34986,40.7296,-73.9997
34987,40.7296,-73.9989
34988,40.7296,-73.9987
34989,40.7296,-73.9986
34990,40.7296,-73.9985
34991,40.7296,-73.9984
34992,40.7296,-73.9982
34993,40.7296,-73.9978
34994,40.7296,-73.9977
34995,40.7296,-73.9976
34996,40.7296,-73.9968
34997,40.7296,-73.9967
34998,40.7296,-73.9966
34999,40.7296,-73.9965
35000,40.7296,-73.9964
35001,40.7296,-73.9953
35002,40.7296,-73.9949
35003,40.7296,-73.9935
35004,40.7296,-73.9934
35005,40.7296,-73.9933
35006,40.7296,-73.9932
35007,40.7296,-73.9931
35008,40.7296,-73.9919
35009,40.7296,-73.9918
35010,40.7296,-73.9917
35011,40.7296,-73.9915
35012,40.7296,-73.9914
35013,40.7296,-73.9913
35014,40.7296,-73.9904
35015,40.7296,-73.9902
35016,40.7296,-73.9901
35017,40.7296,-73.99
35018,40.7296,-73.9899
35019,40.7296,-73.9898
35020,40.7296,-73.9897
35021,40.7296,-73.9896
35022,40.7296,-73.9894
35023,40.7296,-73.9883
35024,40.7296,-73.9882
35025,40.7296,-73.9881
35026,40.7296,-73.988
35027,40.7296,-73.9879
35028,40.7296,-73.9873
35029,40.7296,-73.9872
35030,40.7296,-73.9871
35031,40.7296,-73.987
35032,40.7296,-73.9869
35033,40.7296,-73.9868
35034,40.7296,-73.9865
35035,40.7296,-73.9864
35036,40.7296,-73.9863
35037,40.7296,-73.9862
35038,40.7296,-73.9855
35039,40.7296,-73.9842
35040,40.7296,-73.984
35041,40.7296,-73.9839
35042,40.7296,-73.9838
35043,40.7296,-73.9837
35044,40.7296,-73.9827
35045,40.7296,-73.9825
35046,40.7296,-73.9824
35047,40.7296,-73.9823
35048,40.7296,-73.9811
35049,40.7296,-73.981
35050,40.7296,-73.9809
35051,40.7296,-73.9808
35052,40.7296,-73.9806
35053,40.7296,-73.9787
35054,40.7296,-73.9786
35055,40.7296,-73.9785
35056,40.7296,-73.9784
35057,40.7296,-73.9783
35058,40.7296,-73.9782
35059,40.7296,-73.9781
35060,40.7296,-73.978
35061,40.7296,-73.9779
35062,40.7296,-73.9777
35063,40.7296,-73.9749
35064,40.7296,-73.9747
35065,40.7296,-73.954
35066,40.7296,-73.8802
35067,40.7296,-73.878
35068,40.7296,-73.8714
35069,40.7296,-73.8072
35070,40.7297,-74.036
35071,40.7297,-74.0359
35072,40.7297,-74.0321
35073,40.7297,-74.0108
35074,40.7297,-74.0105
35075,40.7297,-74.0104
35076,40.7297,-74.0093
35077,40.7297,-74.0085
35078,40.7297,-74.0084
35079,40.7297,-74.0083
35080,40.7297,-74.0069
35081,40.7297,-74.0059
35082,40.7297,-74.0051
35083,40.7297,-74.005
35084,40.7297,-74.0049
35085,40.7297,-74.0044
35086,40.7297,-74.0043
35087,40.7297,-74.0042
35088,40.7297,-74.0041
35089,40.7297,-74.004
35090,40.7297,-74.0039
35091,40.7297,-74.0023
35092,40.7297,-74.0022
35093,40.7297,-74.0021
35094,40.7297,-74.002
35095,40.7297,-74.0019
35096,40.7297,-74.0009
35097,40.7297,-74.0008
35098,40.7297,-74.0007
35099,40.7297,-74.0006
35100,40.7297,-74.0005
35101,40.7297,-74.0004
35102,40.7297,-73.9988
35103,40.7297,-73.9987
35104,40.7297,-73.9986
35105,40.7297,-73.9985
35106,40.7297,-73.9984
35107,40.7297,-73.9976
35108,40.7297,-73.997
35109,40.7297,-73.9969
35110,40.7297,-73.9968
35111,40.7297,-73.9967
35112,40.7297,-73.9965
35113,40.7297,-73.9951
35114,40.7297,-73.995
35115,40.7297,-73.9934
35116,40.7297,-73.9933
35117,40.7297,-73.9932
35118,40.7297,-73.9931
35119,40.7297,-73.9919
35120,40.7297,-73.9918
35121,40.7297,-73.9917
35122,40.7297,-73.9916
35123,40.7297,-73.9915
35124,40.7297,-73.9914
35125,40.7297,-73.9913
35126,40.7297,-73.9912
35127,40.7297,-73.9911
35128,40.7297,-73.9904
35129,40.7297,-73.9903
35130,40.7297,-73.9902
35131,40.7297,-73.9901
35132,40.7297,-73.9899
35133,40.7297,-73.9898
35134,40.7297,-73.9897
35135,40.7297,-73.9896
35136,40.7297,-73.9883
35137,40.7297,-73.9882
35138,40.7297,-73.9881
35139,40.7297,-73.9879
35140,40.7297,-73.9871
35141,40.7297,-73.987
35142,40.7297,-73.9869
35143,40.7297,-73.9868
35144,40.7297,-73.9867
35145,40.7297,-73.9866
35146,40.7297,-73.9865
35147,40.7297,-73.9864
35148,40.7297,-73.9863
35149,40.7297,-73.9858
35150,40.7297,-73.9846
35151,40.7297,-73.9839
35152,40.7297,-73.9838
35153,40.7297,-73.9837
35154,40.7297,-73.9836
35155,40.7297,-73.9829
35156,40.7297,-73.9828
35157,40.7297,-73.9827
35158,40.7297,-73.9826
35159,40.7297,-73.981
35160,40.7297,-73.9809
35161,40.7297,-73.9808
35162,40.7297,-73.9788
35163,40.7297,-73.9787
35164,40.7297,-73.9786
35165,40.7297,-73.9785
35166,40.7297,-73.9783
35167,40.7297,-73.9782
35168,40.7297,-73.9781
35169,40.7297,-73.978
35170,40.7297,-73.9779
